action step time goats tigers
[die] 3093 7.173357736442046 335 83
[die] 3094 7.173406201494659 335 82
[grow] 3095 7.175122525332522 336 82
[die] 3096 7.1788914044391205 336 81
[grow] 3097 7.183734717199715 337 81
[die] 3098 7.189500120103087 337 80
[grow] 3099 7.190626859146211 338 80
[predate] 3100 7.196772111413317 337 81
[predate] 3101 7.202984343028616 336 82
[grow] 3102 7.205062011082323 337 82
[die] 3103 7.206792060631283 337 81
[die] 3104 7.207801661896348 337 80
[grow] 3105 7.207854863788759 338 80
[grow] 3106 7.2090908581996525 339 80
[grow] 3107 7.211053442513365 340 80
[grow] 3108 7.2204600511010995 341 80
[die] 3109 7.222288245737835 341 79
[grow] 3110 7.234819678925367 342 79
[grow] 3111 7.237207563192251 343 79
[grow] 3112 7.237422857778907 344 79
[grow] 3113 7.238217743813075 345 79
[grow] 3114 7.2390815567418 346 79
[grow] 3115 7.240129950160525 347 79
[die] 3116 7.250431818395151 347 78
[predate] 3117 7.251630230563356 346 79
[grow] 3118 7.251799251436563 347 79
[die] 3119 7.260757329652778 347 78
[grow] 3120 7.268878543477446 348 78
[predate] 3121 7.269532164272041 347 79
[grow] 3122 7.278735132459918 348 79
[grow] 3123 7.283451472503891 349 79
[die] 3124 7.294483892229681 349 78
[predate] 3125 7.295469269999433 348 79
[grow] 3126 7.3035916044236755 349 79
[grow] 3127 7.306101041653804 350 79
[predate] 3128 7.30803422822889 349 80
[predate] 3129 7.312309303991241 348 81
[grow] 3130 7.318835415300418 349 81
[grow] 3131 7.3282920145172925 350 81
[grow] 3132 7.329294407177609 351 81
[predate] 3133 7.331988848889912 350 82
[grow] 3134 7.332199187958876 351 82
[die] 3135 7.333012657406094 351 81
[grow] 3136 7.335702136481628 352 81
[die] 3137 7.339582188813006 352 80
[grow] 3138 7.349510524486527 353 80
[predate] 3139 7.361601170439172 352 81
[predate] 3140 7.369029474156626 351 82
[predate] 3141 7.3737517151553105 350 83
[die] 3142 7.37472413183333 350 82
[grow] 3143 7.3805024712269125 351 82
[predate] 3144 7.383025433637874 350 83
[grow] 3145 7.385539038235615 351 83
[die] 3146 7.386573473859791 351 82
[die] 3147 7.387046697325499 351 81
[grow] 3148 7.3877721851773845 352 81
[grow] 3149 7.38811564772706 353 81
[grow] 3150 7.390559947990285 354 81
[grow] 3151 7.396990417407595 355 81
[die] 3152 7.399963627587448 355 80
[predate] 3153 7.400610478368532 354 81
[grow] 3154 7.40266663385489 355 81
[die] 3155 7.410970087330162 355 80
[grow] 3156 7.412963942721588 356 80
[grow] 3157 7.414449487822308 357 80
[predate] 3158 7.414781239996676 356 81
[predate] 3159 7.41488359424186 355 82
[grow] 3160 7.415353107028557 356 82
[predate] 3161 7.4153783450600645 355 83
[grow] 3162 7.416967956168717 356 83
[grow] 3163 7.419765937260887 357 83
[die] 3164 7.421618594889424 357 82
[grow] 3165 7.422546868309011 358 82
[grow] 3166 7.4307320902315865 359 82
[grow] 3167 7.430799804984178 360 82
[predate] 3168 7.434668065243574 359 83
[grow] 3169 7.440059205138736 360 83
[die] 3170 7.441909800195625 360 82
[grow] 3171 7.449567159757453 361 82
[grow] 3172 7.450326388269919 362 82
[grow] 3173 7.455233312391036 363 82
[grow] 3174 7.458837622534985 364 82
[grow] 3175 7.4590952468531215 365 82
[die] 3176 7.477180992688492 365 81
[die] 3177 7.478179102794967 365 80
[grow] 3178 7.480108049352784 366 80
[grow] 3179 7.486454798800636 367 80
[grow] 3180 7.493521954989127 368 80
[grow] 3181 7.498076284042375 369 80
[grow] 3182 7.499865339568305 370 80
[grow] 3183 7.500558378649295 371 80
[die] 3184 7.500770077583326 371 79
[grow] 3185 7.504286186499436 372 79
[predate] 3186 7.508171909732062 371 80
[grow] 3187 7.509294832215414 372 80
[grow] 3188 7.509308542406826 373 80
[grow] 3189 7.513568434729422 374 80
[predate] 3190 7.517371853756857 373 81
[grow] 3191 7.51808581010866 374 81
[grow] 3192 7.518226360032733 375 81
[die] 3193 7.518485911531721 375 80
[grow] 3194 7.520881748422698 376 80
[die] 3195 7.523274982149354 376 79
[die] 3196 7.525361064801587 376 78
[grow] 3197 7.53331597770251 377 78
[die] 3198 7.54318724463464 377 77
[grow] 3199 7.547178759406849 378 77
[grow] 3200 7.55004710463716 379 77
[grow] 3201 7.559403690571643 380 77
[grow] 3202 7.563417615528928 381 77
[grow] 3203 7.563607402447729 382 77
[grow] 3204 7.566664990055928 383 77
[grow] 3205 7.567865209915432 384 77
[grow] 3206 7.569477307197945 385 77
[grow] 3207 7.569624412914296 386 77
[grow] 3208 7.570054340551237 387 77
[grow] 3209 7.575238776205449 388 77
[die] 3210 7.5761302960230115 388 76
[grow] 3211 7.577118390784666 389 76
[grow] 3212 7.577208743609811 390 76
[predate] 3213 7.579478425118691 389 77
[grow] 3214 7.584745606480019 390 77
[grow] 3215 7.584927733753849 391 77
[predate] 3216 7.587910687480592 390 78
[grow] 3217 7.5892879942474 391 78
[grow] 3218 7.59961180799639 392 78
[grow] 3219 7.599612766190927 393 78
[grow] 3220 7.601785891048319 394 78
[grow] 3221 7.602817198753554 395 78
[predate] 3222 7.6176279217759255 394 79
[die] 3223 7.619299002503046 394 78
[grow] 3224 7.62945133816128 395 78
[predate] 3225 7.63065606500756 394 79
[die] 3226 7.632773232183933 394 78
[grow] 3227 7.645467119781944 395 78
[grow] 3228 7.646062120662702 396 78
[predate] 3229 7.647292465820968 395 79
[die] 3230 7.649143804342066 395 78
[grow] 3231 7.651842840145149 396 78
[grow] 3232 7.655010870269496 397 78
[grow] 3233 7.655195743025692 398 78
[grow] 3234 7.655556822488708 399 78
[grow] 3235 7.659734743208785 400 78
[grow] 3236 7.6607418744285996 401 78
[grow] 3237 7.660939633852402 402 78
[predate] 3238 7.6612919907252826 401 79
[grow] 3239 7.661365108800937 402 79
[die] 3240 7.662785375515294 402 78
[grow] 3241 7.66284283188457 403 78
[predate] 3242 7.673063580142432 402 79
[grow] 3243 7.676541538148725 403 79
[predate] 3244 7.683017354954094 402 80
[predate] 3245 7.685975027419007 401 81
[grow] 3246 7.687373177381625 402 81
[grow] 3247 7.689035161998221 403 81
[grow] 3248 7.692121569406023 404 81
[grow] 3249 7.694296408875997 405 81
[predate] 3250 7.6952816237991195 404 82
[die] 3251 7.7005387245429295 404 81
[grow] 3252 7.701078510749985 405 81
[grow] 3253 7.7042784774044195 406 81
[predate] 3254 7.714663657042041 405 82
[die] 3255 7.720658744243238 405 81
[predate] 3256 7.720817332537365 404 82
[die] 3257 7.725252393929435 404 81
[grow] 3258 7.72870389293508 405 81
[grow] 3259 7.731214184585805 406 81
[grow] 3260 7.731362227661101 407 81
[die] 3261 7.733818928167784 407 80
[die] 3262 7.739812799313668 407 79
[die] 3263 7.740630099992414 407 78
[grow] 3264 7.741852420656816 408 78
[grow] 3265 7.7426473439393515 409 78
[grow] 3266 7.74375176187677 410 78
[grow] 3267 7.747459094484055 411 78
[grow] 3268 7.751285891271968 412 78
[grow] 3269 7.754668535815902 413 78
[grow] 3270 7.756502723779582 414 78
[predate] 3271 7.758624167334219 413 79
[grow] 3272 7.759493475130432 414 79
[die] 3273 7.762762706608422 414 78
[grow] 3274 7.766644934898071 415 78
[grow] 3275 7.76805176680084 416 78
[die] 3276 7.778134721828778 416 77
[predate] 3277 7.783636923136473 415 78
[predate] 3278 7.7868137184232555 414 79
[grow] 3279 7.787879791385837 415 79
[die] 3280 7.788394111180689 415 78
[grow] 3281 7.788901544106898 416 78
[grow] 3282 7.792542605035973 417 78
[grow] 3283 7.802382488406588 418 78
[die] 3284 7.805534120321411 418 77
[predate] 3285 7.807779066115382 417 78
[grow] 3286 7.808552444710137 418 78
[predate] 3287 7.809705080602626 417 79
[predate] 3288 7.810780897027864 416 80
[grow] 3289 7.8111905713216325 417 80
[predate] 3290 7.812570257767424 416 81
[predate] 3291 7.814442975377554 415 82
[predate] 3292 7.822052166798403 414 83
[grow] 3293 7.8220550546548235 415 83
[grow] 3294 7.8287391564643585 416 83
[grow] 3295 7.829232550876925 417 83
[predate] 3296 7.830356140824572 416 84
[die] 3297 7.833115656638812 416 83
[predate] 3298 7.840700709099385 415 84
[grow] 3299 7.843215596621788 416 84
[grow] 3300 7.85150530570667 417 84
[grow] 3301 7.854987118363418 418 84
[grow] 3302 7.857937905515508 419 84
[die] 3303 7.858674172545882 419 83
[predate] 3304 7.868399245421525 418 84
[predate] 3305 7.868456913816893 417 85
[grow] 3306 7.868744136825336 418 85
[grow] 3307 7.871277991461159 419 85
[grow] 3308 7.873701363286077 420 85
[grow] 3309 7.883623660607808 421 85
[die] 3310 7.88633389197069 421 84
[grow] 3311 7.887265019491488 422 84
[grow] 3312 7.890144413583598 423 84
[grow] 3313 7.890592235771433 424 84
[grow] 3314 7.891704435306312 425 84
[grow] 3315 7.8949376654964505 426 84
[predate] 3316 7.895883072478517 425 85
[die] 3317 7.897597311771888 425 84
[grow] 3318 7.901041680267916 426 84
[predate] 3319 7.9018372476262035 425 85
[grow] 3320 7.904863253868283 426 85
[grow] 3321 7.907371923375345 427 85
[grow] 3322 7.908738428230889 428 85
[grow] 3323 7.910295364697353 429 85
[die] 3324 7.911384419814562 429 84
[predate] 3325 7.925425215623906 428 85
[grow] 3326 7.9268805020848365 429 85
[predate] 3327 7.927394814929956 428 86
[grow] 3328 7.927573402576261 429 86
[predate] 3329 7.930521874604328 428 87
[grow] 3330 7.9360625341991184 429 87
[die] 3331 7.939505617231485 429 86
[grow] 3332 7.9406491032553905 430 86
[grow] 3333 7.940737503828368 431 86
[predate] 3334 7.942784246456124 430 87
[grow] 3335 7.9436693538579375 431 87
[grow] 3336 7.946659098571826 432 87
[predate] 3337 7.947372603856954 431 88
[predate] 3338 7.956110131382007 430 89
[grow] 3339 7.959804298603517 431 89
[grow] 3340 7.961107345294364 432 89
[predate] 3341 7.961350894739414 431 90
[die] 3342 7.966753453593708 431 89
[grow] 3343 7.970970204382656 432 89
[die] 3344 7.976404081181388 432 88
[grow] 3345 7.97725218099893 433 88
[grow] 3346 7.977502108437544 434 88
[predate] 3347 7.977798799072339 433 89
[predate] 3348 7.979743937287067 432 90
[die] 3349 7.98454853377366 432 89
[predate] 3350 7.987647385028582 431 90
[grow] 3351 7.9890067602251875 432 90
[die] 3352 7.989502608290415 432 89
[die] 3353 7.989791313660182 432 88
[die] 3354 7.990937789233015 432 87
[grow] 3355 7.991190068141413 433 87
[predate] 3356 7.992488455803532 432 88
[grow] 3357 7.993166904793099 433 88
[die] 3358 7.995523589944368 433 87
[grow] 3359 8.002217371343837 434 87
[grow] 3360 8.0025139451883 435 87
[predate] 3361 8.00294469235936 434 88
[die] 3362 8.00396790562447 434 87
[grow] 3363 8.014577002777427 435 87
[predate] 3364 8.022951410302772 434 88
[grow] 3365 8.024132446543387 435 88
[die] 3366 8.025612716154752 435 87
[predate] 3367 8.027333654493157 434 88
[grow] 3368 8.02843074664699 435 88
[grow] 3369 8.028454526293942 436 88
[die] 3370 8.029280713184658 436 87
[grow] 3371 8.030114330371397 437 87
[die] 3372 8.031122653164994 437 86
[grow] 3373 8.033019237267117 438 86
[grow] 3374 8.033618592063798 439 86
[grow] 3375 8.042191213346786 440 86
[grow] 3376 8.046827546753784 441 86
[grow] 3377 8.05178135730167 442 86
[grow] 3378 8.057561814007437 443 86
[grow] 3379 8.059418546018179 444 86
[grow] 3380 8.059546025883387 445 86
[grow] 3381 8.063348673610177 446 86
[grow] 3382 8.06417384430921 447 86
[predate] 3383 8.065940568147829 446 87
[grow] 3384 8.06637842098427 447 87
[die] 3385 8.067470362918055 447 86
[predate] 3386 8.070320646427541 446 87
[grow] 3387 8.073012744543226 447 87
[grow] 3388 8.0745625335782 448 87
[predate] 3389 8.075276316777108 447 88
[grow] 3390 8.077262146552398 448 88
[grow] 3391 8.081425460360412 449 88
[predate] 3392 8.083710448267784 448 89
[grow] 3393 8.088653781450729 449 89
[grow] 3394 8.08934948590236 450 89
[predate] 3395 8.092456785389885 449 90
[die] 3396 8.094067642026474 449 89
[grow] 3397 8.095627588410597 450 89
[grow] 3398 8.098502680485844 451 89
[grow] 3399 8.09997857386996 452 89
[predate] 3400 8.100287876053457 451 90
[grow] 3401 8.101820424904867 452 90
[grow] 3402 8.102851994084602 453 90
[grow] 3403 8.103546310247376 454 90
[grow] 3404 8.105909903199931 455 90
[grow] 3405 8.114494020334405 456 90
[grow] 3406 8.126482107336608 457 90
[predate] 3407 8.127052288171615 456 91
[die] 3408 8.132456628664086 456 90
[grow] 3409 8.134486580008451 457 90
[die] 3410 8.135430969282503 457 89
[grow] 3411 8.13551063440808 458 89
[die] 3412 8.13612696943916 458 88
[grow] 3413 8.13635665453957 459 88
[grow] 3414 8.13687963380788 460 88
[grow] 3415 8.14580942739043 461 88
[predate] 3416 8.147083632061639 460 89
[grow] 3417 8.147587217466759 461 89
[grow] 3418 8.147749845060567 462 89
[grow] 3419 8.149443773592003 463 89
[grow] 3420 8.151123600008182 464 89
[predate] 3421 8.15113789671178 463 90
[predate] 3422 8.156132120305225 462 91
[grow] 3423 8.158803996474118 463 91
[predate] 3424 8.161229112789753 462 92
[grow] 3425 8.167901397773006 463 92
[grow] 3426 8.174874733193036 464 92
[die] 3427 8.177885325036545 464 91
[predate] 3428 8.178387448392604 463 92
[grow] 3429 8.181384859752942 464 92
[predate] 3430 8.182490429974864 463 93
[predate] 3431 8.18456176763469 462 94
[grow] 3432 8.185139724828234 463 94
[predate] 3433 8.199986298144896 462 95
[grow] 3434 8.202292626600832 463 95
[grow] 3435 8.204124380724249 464 95
[predate] 3436 8.206141205406254 463 96
[grow] 3437 8.20940041346214 464 96
[grow] 3438 8.210356255971178 465 96
[predate] 3439 8.211105138430037 464 97
[die] 3440 8.211665469967606 464 96
[predate] 3441 8.212273382557512 463 97
[grow] 3442 8.21587064585255 464 97
[predate] 3443 8.216504611908952 463 98
[grow] 3444 8.216695070739727 464 98
[grow] 3445 8.217888022170321 465 98
[die] 3446 8.223687702613228 465 97
[grow] 3447 8.225486598028164 466 97
[die] 3448 8.227554046336385 466 96
[grow] 3449 8.229905853550926 467 96
[grow] 3450 8.230717766893065 468 96
[predate] 3451 8.232300004442598 467 97
[die] 3452 8.232951621163261 467 96
[grow] 3453 8.238382383653269 468 96
[grow] 3454 8.238878727277443 469 96
[grow] 3455 8.239033727682619 470 96
[die] 3456 8.24385399310832 470 95
[die] 3457 8.244695571429606 470 94
[grow] 3458 8.245628233816616 471 94
[die] 3459 8.248623386485223 471 93
[die] 3460 8.253989073259902 471 92
[predate] 3461 8.257888367408356 470 93
[grow] 3462 8.268016141499263 471 93
[die] 3463 8.269601416054101 471 92
[grow] 3464 8.270895114572514 472 92
[predate] 3465 8.273251408639569 471 93
[grow] 3466 8.276251954914919 472 93
[grow] 3467 8.27670779307461 473 93
[grow] 3468 8.278331915579335 474 93
[die] 3469 8.278858219582293 474 92
[grow] 3470 8.281753471082208 475 92
[die] 3471 8.282940535918385 475 91
[predate] 3472 8.283716397429545 474 92
[die] 3473 8.28536494233685 474 91
[predate] 3474 8.288775102237155 473 92
[predate] 3475 8.292940884251866 472 93
[grow] 3476 8.293697460847053 473 93
[grow] 3477 8.296909758604873 474 93
[predate] 3478 8.298895512418959 473 94
[predate] 3479 8.300671483683844 472 95
[grow] 3480 8.303498910337648 473 95
[grow] 3481 8.305108280773297 474 95
[grow] 3482 8.320021906912807 475 95
[grow] 3483 8.321721253100437 476 95
[predate] 3484 8.325594104807402 475 96
[grow] 3485 8.327393063419409 476 96
[grow] 3486 8.327663697518808 477 96
[grow] 3487 8.329976736142234 478 96
[grow] 3488 8.332553894660046 479 96
[grow] 3489 8.333389513770728 480 96
[predate] 3490 8.33593006048277 479 97
[predate] 3491 8.337349686435825 478 98
[grow] 3492 8.342997028328707 479 98
[grow] 3493 8.357320977703408 480 98
[grow] 3494 8.357854831655365 481 98
[predate] 3495 8.360154317124705 480 99
[die] 3496 8.360362012408531 480 98
[grow] 3497 8.365927448484324 481 98
[grow] 3498 8.367110272716447 482 98
[grow] 3499 8.368020734886578 483 98
[predate] 3500 8.37107408457616 482 99
[grow] 3501 8.378681596492351 483 99
[grow] 3502 8.381707963310573 484 99
[die] 3503 8.382531306555716 484 98
[grow] 3504 8.383560454180701 485 98
[die] 3505 8.384066805147107 485 97
[predate] 3506 8.385103481602322 484 98
[grow] 3507 8.392773738939125 485 98
[grow] 3508 8.394393829917728 486 98
[die] 3509 8.409053275798488 486 97
[grow] 3510 8.410400038923948 487 97
[grow] 3511 8.413123720782211 488 97
[grow] 3512 8.413737392756742 489 97
[die] 3513 8.417239161474845 489 96
[grow] 3514 8.417576340861393 490 96
[predate] 3515 8.421972819804637 489 97
[grow] 3516 8.422020524906939 490 97
[predate] 3517 8.422952475260361 489 98
[grow] 3518 8.424944447807913 490 98
[grow] 3519 8.427078396310426 491 98
[grow] 3520 8.43276006106655 492 98
[grow] 3521 8.433321691258545 493 98
[grow] 3522 8.434995434788346 494 98
[die] 3523 8.435773739496854 494 97
[grow] 3524 8.439007765925798 495 97
[grow] 3525 8.44279739442925 496 97
[grow] 3526 8.444645890712545 497 97
[grow] 3527 8.444819487771996 498 97
[grow] 3528 8.445996736305409 499 97
[grow] 3529 8.447426121129086 500 97
[grow] 3530 8.450227801100953 501 97
[grow] 3531 8.453101519842024 502 97
[grow] 3532 8.454170432985354 503 97
[grow] 3533 8.45725978841718 504 97
[grow] 3534 8.458623960567612 505 97
[grow] 3535 8.464254213596378 506 97
[grow] 3536 8.467592256080364 507 97
[grow] 3537 8.468910202421633 508 97
[die] 3538 8.470334872445294 508 96
[grow] 3539 8.471430779683404 509 96
[predate] 3540 8.47587601386066 508 97
[die] 3541 8.481609900149005 508 96
[grow] 3542 8.48251154243229 509 96
[predate] 3543 8.483196813185447 508 97
[predate] 3544 8.483658383176412 507 98
[predate] 3545 8.483850219397757 506 99
[grow] 3546 8.483907686227685 507 99
[grow] 3547 8.484175618022414 508 99
[grow] 3548 8.486188289437818 509 99
[predate] 3549 8.486819443537014 508 100
[grow] 3550 8.489039557469587 509 100
[grow] 3551 8.492540242690781 510 100
[predate] 3552 8.495728344923924 509 101
[grow] 3553 8.498929981531703 510 101
[predate] 3554 8.499239172377175 509 102
[die] 3555 8.500651147359314 509 101
[grow] 3556 8.507143331251466 510 101
[grow] 3557 8.512781895145308 511 101
[grow] 3558 8.515616088888216 512 101
[grow] 3559 8.516785623857734 513 101
[grow] 3560 8.517342600667593 514 101
[predate] 3561 8.521023864581338 513 102
[predate] 3562 8.527055384456547 512 103
[predate] 3563 8.528638769401134 511 104
[grow] 3564 8.532019145603966 512 104
[grow] 3565 8.538168105862882 513 104
[grow] 3566 8.541313765910163 514 104
[predate] 3567 8.541549265938382 513 105
[grow] 3568 8.541620990044434 514 105
[predate] 3569 8.542524273726958 513 106
[die] 3570 8.544199110525788 513 105
[grow] 3571 8.545816906921226 514 105
[grow] 3572 8.546069688578845 515 105
[predate] 3573 8.546308121162166 514 106
[die] 3574 8.547919835050642 514 105
[grow] 3575 8.54923564613356 515 105
[predate] 3576 8.55375493968517 514 106
[grow] 3577 8.556431493235145 515 106
[grow] 3578 8.5577784461053 516 106
[grow] 3579 8.562940065047902 517 106
[grow] 3580 8.565892732757105 518 106
[grow] 3581 8.569045114460641 519 106
[predate] 3582 8.570184371346336 518 107
[predate] 3583 8.581900711878209 517 108
[grow] 3584 8.581903550215216 518 108
[grow] 3585 8.582437940183425 519 108
[grow] 3586 8.58266254790143 520 108
[grow] 3587 8.583378036463422 521 108
[grow] 3588 8.585307755591247 522 108
[predate] 3589 8.586865044541108 521 109
[grow] 3590 8.587728455304788 522 109
[die] 3591 8.588411065090487 522 108
[grow] 3592 8.590818366691247 523 108
[predate] 3593 8.590931805705127 522 109
[die] 3594 8.593422186343004 522 108
[grow] 3595 8.595045219082653 523 108
[die] 3596 8.597957398153609 523 107
[predate] 3597 8.598786124820768 522 108
[grow] 3598 8.599072413620672 523 108
[grow] 3599 8.603578098906299 524 108
[grow] 3600 8.608991976814409 525 108
[grow] 3601 8.6094578360081 526 108
[grow] 3602 8.611258046561822 527 108
[grow] 3603 8.612413301341537 528 108
[die] 3604 8.614388391886497 528 107
[grow] 3605 8.619137591223241 529 107
[predate] 3606 8.622729225348703 528 108
[predate] 3607 8.62311803986828 527 109
[die] 3608 8.623960262285053 527 108
[grow] 3609 8.624198044421702 528 108
[grow] 3610 8.62705212937579 529 108
[die] 3611 8.627678021960236 529 107
[die] 3612 8.629986969650062 529 106
[grow] 3613 8.630517206928742 530 106
[grow] 3614 8.631307238640188 531 106
[predate] 3615 8.63331372232496 530 107
[predate] 3616 8.636259273879697 529 108
[predate] 3617 8.636854472469537 528 109
[predate] 3618 8.637426109074116 527 110
[die] 3619 8.639465797590416 527 109
[die] 3620 8.639605624686217 527 108
[grow] 3621 8.640711450527133 528 108
[grow] 3622 8.643948523199398 529 108
[die] 3623 8.651342446697399 529 107
[grow] 3624 8.651713512785532 530 107
[grow] 3625 8.653795166101357 531 107
[grow] 3626 8.65382987502453 532 107
[die] 3627 8.654620038843138 532 106
[grow] 3628 8.654866207023927 533 106
[grow] 3629 8.655981646888872 534 106
[die] 3630 8.65710283508734 534 105
[grow] 3631 8.658592686647221 535 105
[grow] 3632 8.661261303738408 536 105
[grow] 3633 8.667050085024956 537 105
[grow] 3634 8.667206763488059 538 105
[predate] 3635 8.668610333549791 537 106
[grow] 3636 8.671199514994054 538 106
[grow] 3637 8.671653608999813 539 106
[grow] 3638 8.673455997189242 540 106
[die] 3639 8.674948307520626 540 105
[die] 3640 8.676925977311253 540 104
[grow] 3641 8.678864808606003 541 104
[grow] 3642 8.680043603010208 542 104
[grow] 3643 8.682827202746369 543 104
[grow] 3644 8.684372721117251 544 104
[grow] 3645 8.686672587796355 545 104
[predate] 3646 8.687022781479826 544 105
[predate] 3647 8.699430410410768 543 106
[die] 3648 8.70079379642281 543 105
[grow] 3649 8.70283095566654 544 105
[die] 3650 8.704270072105125 544 104
[grow] 3651 8.705054016963354 545 104
[grow] 3652 8.715877340914345 546 104
[predate] 3653 8.717067616265856 545 105
[die] 3654 8.71879768398516 545 104
[die] 3655 8.719356420873142 545 103
[die] 3656 8.722333973446483 545 102
[grow] 3657 8.723663251320886 546 102
[grow] 3658 8.724879914759924 547 102
[predate] 3659 8.725985346647905 546 103
[die] 3660 8.726787743559212 546 102
[die] 3661 8.726915253625759 546 101
[grow] 3662 8.73048133396446 547 101
[predate] 3663 8.731121463620024 546 102
[predate] 3664 8.73151704789696 545 103
[grow] 3665 8.732123640589446 546 103
[grow] 3666 8.732911528532483 547 103
[predate] 3667 8.737042504618236 546 104
[predate] 3668 8.740752161766341 545 105
[grow] 3669 8.742196933072433 546 105
[grow] 3670 8.749303664098003 547 105
[grow] 3671 8.749876559056338 548 105
[predate] 3672 8.750193627132816 547 106
[predate] 3673 8.751695973828594 546 107
[grow] 3674 8.753131547842441 547 107
[predate] 3675 8.754090767241934 546 108
[grow] 3676 8.757093314243747 547 108
[predate] 3677 8.759738839095625 546 109
[predate] 3678 8.760132273783697 545 110
[predate] 3679 8.760458382751084 544 111
[grow] 3680 8.762956613930077 545 111
[grow] 3681 8.763227887880044 546 111
[grow] 3682 8.766426254257988 547 111
[predate] 3683 8.767585016289278 546 112
[die] 3684 8.767813282429332 546 111
[grow] 3685 8.768296129055402 547 111
[predate] 3686 8.76916061726732 546 112
[grow] 3687 8.771812299026992 547 112
[predate] 3688 8.77277022330994 546 113
[predate] 3689 8.773001802970766 545 114
[grow] 3690 8.774734088796802 546 114
[grow] 3691 8.779620609935902 547 114
[grow] 3692 8.78551387137367 548 114
[die] 3693 8.7877824783796 548 113
[grow] 3694 8.78785074729623 549 113
[grow] 3695 8.790939439560699 550 113
[predate] 3696 8.795045529168656 549 114
[predate] 3697 8.79824664023666 548 115
[die] 3698 8.798451990439004 548 114
[grow] 3699 8.798637702796764 549 114
[grow] 3700 8.79870554568208 550 114
[predate] 3701 8.80093633007757 549 115
[die] 3702 8.802331198497958 549 114
[predate] 3703 8.802511341962798 548 115
[predate] 3704 8.80265821091158 547 116
[grow] 3705 8.806109754513152 548 116
[die] 3706 8.806870081637879 548 115
[die] 3707 8.80907667758208 548 114
[grow] 3708 8.810009059550218 549 114
[predate] 3709 8.814403660658348 548 115
[predate] 3710 8.816216214179882 547 116
[grow] 3711 8.81949655649635 548 116
[grow] 3712 8.821763810409832 549 116
[die] 3713 8.821901621824416 549 115
[predate] 3714 8.825108798249156 548 116
[grow] 3715 8.82644693565724 549 116
[predate] 3716 8.82768876425522 548 117
[grow] 3717 8.828905672925352 549 117
[die] 3718 8.83009161129743 549 116
[grow] 3719 8.832909999537419 550 116
[grow] 3720 8.835754443276727 551 116
[die] 3721 8.836287281093727 551 115
[die] 3722 8.837808644864412 551 114
[grow] 3723 8.8433632693383 552 114
[grow] 3724 8.846604544196643 553 114
[grow] 3725 8.846855429711715 554 114
[grow] 3726 8.849976840129544 555 114
[grow] 3727 8.853129378338714 556 114
[grow] 3728 8.853743133943462 557 114
[grow] 3729 8.854393452298188 558 114
[grow] 3730 8.854956183637302 559 114
[grow] 3731 8.85622389892752 560 114
[grow] 3732 8.856259237642746 561 114
[die] 3733 8.857466095267947 561 113
[grow] 3734 8.859760539358403 562 113
[grow] 3735 8.867080825901752 563 113
[grow] 3736 8.869488722405807 564 113
[predate] 3737 8.870446142000088 563 114
[die] 3738 8.871860707090121 563 113
[predate] 3739 8.872592544631145 562 114
[grow] 3740 8.875353197020926 563 114
[grow] 3741 8.875903074626418 564 114
[grow] 3742 8.876327560212419 565 114
[grow] 3743 8.876695757524928 566 114
[predate] 3744 8.878742388212261 565 115
[grow] 3745 8.879874038666435 566 115
[grow] 3746 8.88050607411722 567 115
[grow] 3747 8.881024784814807 568 115
[predate] 3748 8.881186166135587 567 116
[die] 3749 8.882678349691592 567 115
[grow] 3750 8.884464778820483 568 115
[grow] 3751 8.884560226553104 569 115
[grow] 3752 8.884844094438275 570 115
[grow] 3753 8.885443518135986 571 115
[grow] 3754 8.887830003045424 572 115
[predate] 3755 8.888835145787045 571 116
[die] 3756 8.89018598314758 571 115
[grow] 3757 8.891269811828137 572 115
[grow] 3758 8.89342634662372 573 115
[grow] 3759 8.894469887019769 574 115
[predate] 3760 8.896442843900509 573 116
[predate] 3761 8.898895641403984 572 117
[grow] 3762 8.899490216625379 573 117
[grow] 3763 8.901921274161719 574 117
[grow] 3764 8.903545548768182 575 117
[grow] 3765 8.905573423944174 576 117
[grow] 3766 8.905624626820074 577 117
[grow] 3767 8.907468413496817 578 117
[grow] 3768 8.908255736459937 579 117
[predate] 3769 8.909562934546516 578 118
[grow] 3770 8.90984781386525 579 118
[grow] 3771 8.911506227109543 580 118
[grow] 3772 8.912086938618897 581 118
[die] 3773 8.914219793658583 581 117
[predate] 3774 8.916004245536145 580 118
[grow] 3775 8.920659875978469 581 118
[die] 3776 8.920701474283133 581 117
[grow] 3777 8.921369041096662 582 117
[grow] 3778 8.922617141637245 583 117
[grow] 3779 8.923320877474401 584 117
[predate] 3780 8.928260286640533 583 118
[grow] 3781 8.929460855889193 584 118
[predate] 3782 8.930956905392632 583 119
[grow] 3783 8.936876556383366 584 119
[grow] 3784 8.93780338094542 585 119
[grow] 3785 8.942735277670243 586 119
[predate] 3786 8.942991573314412 585 120
[predate] 3787 8.948870962303868 584 121
[grow] 3788 8.95053620224809 585 121
[grow] 3789 8.950688622633995 586 121
[grow] 3790 8.951670538015508 587 121
[die] 3791 8.954907821025072 587 120
[die] 3792 8.959377778158373 587 119
[predate] 3793 8.960543834764247 586 120
[predate] 3794 8.965239258799881 585 121
[predate] 3795 8.970138911247314 584 122
[die] 3796 8.9730737875603 584 121
